difficulty,proficiency_group,chain_position,chain_length,delta_seconds,is_intra_session,chain_final_outcome,chain_total_time
F,G6,2,3,117,true,WA,161
C,G6,1,2,173810,false,WA,173810
C,G6,1,2,51,true,WA,51
C,G6,1,3,157,true,AC,3798
C,G6,2,3,3641,true,AC,3798
D,G6,1,2,66,true,AC,66
E,G6,1,4,171,true,AC,626
E,G6,2,4,171,true,AC,626
E,G6,3,4,284,true,AC,626
D,G6,1,14,36,true,AC,3387796
D,G6,2,14,633,true,AC,3387796
D,G6,3,14,30,true,AC,3387796
D,G6,4,14,619,true,AC,3387796
D,G6,5,14,65,true,AC,3387796
D,G6,6,14,2052784,false,AC,3387796
D,G6,7,14,26,true,AC,3387796
D,G6,8,14,346995,false,AC,3387796
D,G6,9,14,22,true,AC,3387796
D,G6,10,14,985986,false,AC,3387796
D,G6,11,14,25,true,AC,3387796
D,G6,12,14,319,true,AC,3387796
D,G6,13,14,256,true,AC,3387796
D,G6,1,2,407,true,AC,407
C,G6,1,3,45,true,AC,237
C,G6,2,3,192,true,AC,237
D,G6,1,2,51,true,AC,51
D,G6,1,2,37,true,WA,37
D,G6,1,2,20,true,WA,20
D,G6,1,2,21,true,AC,21
C,G6,1,2,52,true,AC,52
B,G6,1,4,59,true,AC,151
B,G6,2,4,22,true,AC,151
B,G6,3,4,70,true,AC,151
C,G6,1,2,65,true,RE,65
C,G6,1,3,3827321,false,RE,3827341
C,G6,2,3,20,true,RE,3827341
D,G4,1,2,1965,true,WA,1965
D,G5,1,5,1242,true,WA,9079
D,G5,2,5,6142,true,WA,9079
D,G5,3,5,881,true,WA,9079
D,G5,4,5,814,true,WA,9079
D,G5,1,3,917,true,WA,55352
D,G5,2,3,54435,false,WA,55352
E,G6,1,4,309,true,AC,1547
E,G6,2,4,1000,true,AC,1547
E,G6,3,4,238,true,AC,1547
E,G6,1,3,2217,true,Abandon,2403
E,G6,2,3,186,true,Abandon,2403
E,G6,1,2,866,true,AC,866
D,G6,1,3,733,true,WA,3251
D,G6,2,3,2518,true,WA,3251
E,G6,1,4,379,true,AC,1768
E,G6,2,4,1094,true,AC,1768
E,G6,3,4,295,true,AC,1768
E,G5,1,2,621,true,AC,621
E,G5,1,2,484,true,CE,484
E,G5,1,5,501,true,CE,803
E,G5,2,5,47,true,CE,803
E,G5,3,5,139,true,CE,803
E,G5,4,5,116,true,CE,803
D,G4,1,2,131,true,WA,131
D,G5,1,2,171,true,Abandon,171
D,G3,1,3,1074,true,Abandon,1263
D,G3,2,3,189,true,Abandon,1263
D,G4,1,2,106,true,WA,106
D,G6,1,2,40,true,WA,40
E,G6,1,2,1297,true,RE,1297
D,G5,1,4,112,true,AC,692
D,G5,2,4,167,true,AC,692
D,G5,3,4,413,true,AC,692
D,G5,1,2,1519,true,AC,1519
C,G5,1,2,554,true,AC,554
D,G5,1,2,159,true,WA,159
D,G5,1,2,4267,true,Abandon,4267
D,G5,1,2,236,true,Abandon,236
D,G5,1,2,449,true,Abandon,449
E,G5,1,10,4002,true,AC,5267
E,G5,2,10,142,true,AC,5267
E,G5,3,10,355,true,AC,5267
E,G5,4,10,202,true,AC,5267
E,G5,5,10,33,true,AC,5267
E,G5,6,10,284,true,AC,5267
E,G5,7,10,64,true,AC,5267
E,G5,8,10,76,true,AC,5267
E,G5,9,10,109,true,AC,5267
D,G5,1,8,500,true,WA,3563
D,G5,2,8,293,true,WA,3563
D,G5,3,8,1435,true,WA,3563
D,G5,4,8,285,true,WA,3563
D,G5,5,8,581,true,WA,3563
D,G5,6,8,237,true,WA,3563
D,G5,7,8,232,true,WA,3563
E,G5,1,2,440,true,AC,440
D,G5,1,2,214,true,RE,214
D,G5,1,2,2570,true,WA,2570
D,G5,1,4,323,true,AC,1140
D,G5,2,4,147,true,AC,1140
D,G5,3,4,670,true,AC,1140
D,G5,1,2,1020,true,AC,1020
C,G5,1,2,5718,true,AC,5718
D,G5,1,2,2507,true,WA,2507
C,G5,1,4,1251,true,WA,1728
C,G5,2,4,193,true,WA,1728
C,G5,3,4,284,true,WA,1728
D,G5,1,3,639,true,RE,810
D,G5,2,3,171,true,RE,810
D,G3,1,2,249,true,Abandon,249
D,G3,1,2,284,true,Abandon,284
C,G3,1,2,326,true,Abandon,326
D,G3,1,3,387,true,Abandon,718
D,G3,2,3,331,true,Abandon,718
C,G4,1,3,1391,true,WA,2857
C,G4,2,3,1466,true,WA,2857
D,G4,1,2,330,true,Abandon,330
C,G4,1,2,569,true,WA,569
E,G6,1,3,580,true,WA,1247
E,G6,2,3,667,true,WA,1247
E,G6,1,2,1272,true,AC,1272
D,G6,1,2,220,true,AC,220
E,G6,1,7,670,true,WA,4753
E,G6,2,7,1654,true,WA,4753
E,G6,3,7,1249,true,WA,4753
E,G6,4,7,305,true,WA,4753
E,G6,5,7,36,true,WA,4753
E,G6,6,7,839,true,WA,4753
E,G6,1,2,100,true,AC,100
E,G6,1,2,141,true,Abandon,141
D,G6,1,4,337,true,AC,768
D,G6,2,4,347,true,AC,768
D,G6,3,4,84,true,AC,768
E,G6,1,2,204,true,Abandon,204
E,G6,1,4,89,true,AC,363
E,G6,2,4,176,true,AC,363
E,G6,3,4,98,true,AC,363
D,G6,1,2,882,true,AC,882
D,G6,1,2,158,true,AC,158
E,G6,1,2,367,true,Abandon,367
C,G6,1,2,87,true,AC,87
C,G6,1,2,134,true,WA,134
B,G2,1,4,573,true,WA,1686
B,G2,2,4,931,true,WA,1686
B,G2,3,4,182,true,WA,1686
E,G3,1,2,463,true,Abandon,463
C,G3,1,2,332,true,WA,332
E,G6,1,3,437,true,AC,1067
E,G6,2,3,630,true,AC,1067
F,G6,1,4,430,true,AC,535470
F,G6,2,4,3851,true,AC,535470
F,G6,3,4,531189,false,AC,535470
E,G4,1,2,413,true,CE,413
D,G4,1,2,195,true,WA,195
C,G4,1,3,245,true,CE,394
C,G4,2,3,149,true,CE,394
C,G4,1,2,659,true,Abandon,659
C,G4,1,5,877,true,WA,1635
C,G4,2,5,163,true,WA,1635
C,G4,3,5,157,true,WA,1635
C,G4,4,5,438,true,WA,1635
B,G1,1,2,400,true,Abandon,400
C,G5,1,2,346,true,Abandon,346
D,G5,1,2,23,true,AC,23
E,G5,1,5,258,true,RE,5618
E,G5,2,5,12,true,RE,5618
E,G5,3,5,637,true,RE,5618
E,G5,4,5,4711,true,RE,5618
D,G5,1,11,116,true,AC,933
D,G5,2,11,199,true,AC,933
D,G5,3,11,91,true,AC,933
D,G5,4,11,114,true,AC,933
D,G5,5,11,106,true,AC,933
D,G5,6,11,28,true,AC,933
D,G5,7,11,106,true,AC,933
D,G5,8,11,83,true,AC,933
D,G5,9,11,68,true,AC,933
D,G5,10,11,22,true,AC,933
D,G4,1,3,30,true,WA,742
D,G4,2,3,712,true,WA,742
C,G4,1,4,28,true,RE,211
C,G4,2,4,45,true,RE,211
C,G4,3,4,138,true,RE,211
C,G4,1,2,113,true,Abandon,113
D,G6,1,2,144,true,WA,144
D,G6,1,2,166,true,AC,166
F,G6,1,2,3183,true,WA,3183
D,G6,1,2,784,true,AC,784
D,G6,1,3,999,true,AC,1987
D,G6,2,3,988,true,AC,1987
D,G6,1,2,148,true,CE,148
E,G6,1,6,149,true,AC,1224
E,G6,2,6,74,true,AC,1224
E,G6,3,6,34,true,AC,1224
E,G6,4,6,334,true,AC,1224
E,G6,5,6,633,true,AC,1224
D,G4,1,4,1499,true,AC,76687
D,G4,2,4,74493,false,AC,76687
D,G4,3,4,695,true,AC,76687
C,G4,1,3,1801,true,RE,3062
C,G4,2,3,1261,true,RE,3062
D,G4,1,4,113,true,AC,932
D,G4,2,4,465,true,AC,932
D,G4,3,4,354,true,AC,932
D,G4,1,5,315,true,AC,1247
D,G4,2,5,194,true,AC,1247
D,G4,3,5,594,true,AC,1247
D,G4,4,5,144,true,AC,1247
C,G4,1,3,192,true,AC,370
C,G4,2,3,178,true,AC,370
D,G4,1,2,823,true,WA,823
D,G4,1,2,176,true,Abandon,176
D,G4,1,3,755,true,AC,1834
D,G4,2,3,1079,true,AC,1834
D,G4,1,3,219,true,Abandon,859
D,G4,2,3,640,true,Abandon,859
C,G4,1,2,159,true,AC,159
C,G4,1,2,1402,true,AC,1402
C,G4,1,4,169,true,AC,1356
C,G4,2,4,1141,true,AC,1356
C,G4,3,4,46,true,AC,1356
C,G4,1,2,50,true,AC,50
C,G4,1,2,287,true,WA,287
C,G4,1,9,2452,true,RE,5426
C,G4,2,9,499,true,RE,5426
C,G4,3,9,377,true,RE,5426
C,G4,4,9,506,true,RE,5426
C,G4,5,9,416,true,RE,5426
C,G4,6,9,739,true,RE,5426
C,G4,7,9,170,true,RE,5426
C,G4,8,9,267,true,RE,5426
C,G4,1,2,109,true,WA,109
E,G3,1,2,261,true,CE,261
D,G6,1,2,104,true,AC,104
D,G6,1,3,271,true,AC,1430
D,G6,2,3,1159,true,AC,1430
C,G6,1,2,547,true,AC,547
D,G4,1,6,182,true,AC,1580
D,G4,2,6,312,true,AC,1580
D,G4,3,6,243,true,AC,1580
D,G4,4,6,715,true,AC,1580
D,G4,5,6,128,true,AC,1580
B,G4,1,2,350,true,WA,350
C,G3,1,5,112,true,AC,947
C,G3,2,5,352,true,AC,947
C,G3,3,5,203,true,AC,947
C,G3,4,5,280,true,AC,947
C,G3,1,2,159,true,Abandon,159
D,G5,1,2,488,true,WA,488
D,G5,1,2,166,true,WA,166
D,G5,1,2,291,true,Abandon,291
C,G5,1,2,1405,true,AC,1405
C,G5,1,2,120,true,WA,120
C,G5,1,2,541,true,AC,541
B,G4,1,3,718,true,Abandon,1946
B,G4,2,3,1228,true,Abandon,1946
D,G4,1,2,5087,true,Abandon,5087
C,G4,1,2,422,true,Abandon,422
C,G4,1,3,160,true,AC,339
C,G4,2,3,179,true,AC,339
C,G4,1,3,180,true,AC,417
C,G4,2,3,237,true,AC,417
C,G4,1,3,15522,false,WA,15656
C,G4,2,3,134,true,WA,15656
B,G4,1,3,568,true,Abandon,7085052
B,G4,2,3,7084484,false,Abandon,7085052
C,G4,1,2,14,true,Abandon,14
C,G3,1,3,781,true,AC,822
C,G3,2,3,41,true,AC,822
D,G4,1,5,156,true,Abandon,648
D,G4,2,5,167,true,Abandon,648
D,G4,3,5,137,true,Abandon,648
D,G4,4,5,188,true,Abandon,648
D,G5,1,2,100,true,Abandon,100
D,G6,1,4,486,true,AC,68135
D,G6,2,4,263,true,AC,68135
D,G6,3,4,67386,false,AC,68135
D,G6,1,9,262,true,AC,56002
D,G6,2,9,49948,false,AC,56002
D,G6,3,9,76,true,AC,56002
D,G6,4,9,108,true,AC,56002
D,G6,5,9,961,true,AC,56002
D,G6,6,9,1075,true,AC,56002
D,G6,7,9,481,true,AC,56002
D,G6,8,9,3091,true,AC,56002
C,G6,1,4,285,true,AC,869
C,G6,2,4,467,true,AC,869
C,G6,3,4,117,true,AC,869
D,G6,1,2,233,true,RE,233
D,G6,1,8,2931,true,RE,9149
D,G6,2,8,1556,true,RE,9149
D,G6,3,8,1891,true,RE,9149
D,G6,4,8,596,true,RE,9149
D,G6,5,8,724,true,RE,9149
D,G6,6,8,953,true,RE,9149
D,G6,7,8,498,true,RE,9149
D,G6,1,5,229,true,AC,11568726
D,G6,2,5,11568161,false,AC,11568726
D,G6,3,5,229,true,AC,11568726
D,G6,4,5,107,true,AC,11568726
C,G3,1,3,2413,true,Abandon,7582
C,G3,2,3,5169,true,Abandon,7582
D,G6,1,3,412,true,WA,496
D,G6,2,3,84,true,WA,496
F,G6,1,2,772,true,Abandon,772
E,G6,1,4,258,true,WA,2848
E,G6,2,4,1633,true,WA,2848
E,G6,3,4,957,true,WA,2848
D,G6,1,2,387,true,AC,387
D,G5,1,2,521,true,Abandon,521
D,G5,1,2,120,true,WA,120
C,G4,1,2,3530,true,Abandon,3530
C,G4,1,2,74,true,WA,74
C,G3,1,2,746,true,AC,746
D,G3,1,3,485,true,Abandon,85274
D,G3,2,3,84789,false,Abandon,85274
D,G6,1,2,281,true,AC,281
D,G4,1,2,1997,true,Abandon,1997
D,G4,1,2,123,true,WA,123
D,G4,1,3,107,true,RE,301
D,G4,2,3,194,true,RE,301
C,G4,1,4,73,true,AC,713
C,G4,2,4,114,true,AC,713
C,G4,3,4,526,true,AC,713
C,G4,1,2,317,true,WA,317
D,G5,1,2,461,true,RE,461
B,G5,1,2,714,true,WA,714
D,G4,1,4,202,true,RE,3780
D,G4,2,4,188,true,RE,3780
D,G4,3,4,3390,true,RE,3780
D,G4,1,2,704,true,AC,704
D,G4,1,4,778,true,RE,5887
D,G4,2,4,160,true,RE,5887
D,G4,3,4,4949,true,RE,5887
D,G4,1,2,24896,false,WA,24896
D,G4,1,5,443,true,Abandon,3636
D,G4,2,5,312,true,Abandon,3636
D,G4,3,5,165,true,Abandon,3636
D,G4,4,5,2716,true,Abandon,3636
C,G4,1,5,119,true,Abandon,5486
C,G4,2,5,401,true,Abandon,5486
C,G4,3,5,4903,true,Abandon,5486
C,G4,4,5,63,true,Abandon,5486
D,G4,1,2,470,true,Abandon,470
D,G4,1,2,5462,true,Abandon,5462
D,G4,1,2,268,true,Abandon,268
C,G4,1,3,44,true,AC,997
C,G4,2,3,953,true,AC,997
C,G4,1,3,244,true,WA,1493
C,G4,2,3,1249,true,WA,1493
C,G4,1,2,7093,true,Abandon,7093
C,G4,1,2,219,true,Abandon,219
D,G4,1,2,281,true,Abandon,281
D,G4,1,2,67524,false,WA,67524
C,G4,1,4,140,true,AC,6333
C,G4,2,4,1402,true,AC,6333
C,G4,3,4,4791,true,AC,6333
D,G4,1,2,57402,false,AC,57402
D,G6,1,2,147,true,WA,147
F,G6,1,2,139,true,AC,139
E,G6,1,2,167,true,WA,167
F,G6,1,2,381,true,WA,381
F,G6,1,2,864,true,AC,864
F,G6,1,2,38,true,WA,38
F,G6,1,4,294,true,AC,670
F,G6,2,4,179,true,AC,670
F,G6,3,4,197,true,AC,670
F,G6,1,2,247,true,WA,247
F,G6,1,2,481,true,AC,481
E,G6,1,8,500,true,WA,2627
E,G6,2,8,528,true,WA,2627
E,G6,3,8,383,true,WA,2627
E,G6,4,8,186,true,WA,2627
E,G6,5,8,297,true,WA,2627
E,G6,6,8,160,true,WA,2627
E,G6,7,8,573,true,WA,2627
E,G6,1,3,1892,true,AC,2045
E,G6,2,3,153,true,AC,2045
E,G6,1,2,61,true,AC,61
C,G6,1,2,1777,true,AC,1777
D,G6,1,2,114,true,AC,114
C,G3,1,4,648,true,Abandon,1310
C,G3,2,4,296,true,Abandon,1310
C,G3,3,4,366,true,Abandon,1310
D,G5,1,3,39,true,WA,210
D,G5,2,3,171,true,WA,210
D,G5,1,2,599,true,AC,599
D,G5,1,2,29,true,AC,29
D,G5,1,4,1828,true,RE,2558
D,G5,2,4,459,true,RE,2558
D,G5,3,4,271,true,RE,2558
B,G5,1,2,731,true,WA,731
D,G5,1,4,378,true,AC,567
D,G5,2,4,119,true,AC,567
D,G5,3,4,70,true,AC,567
D,G5,1,2,1963,true,Abandon,1963
D,G5,1,2,402,true,AC,402
D,G5,1,5,250,true,AC,1239
D,G5,2,5,193,true,AC,1239
D,G5,3,5,495,true,AC,1239
D,G5,4,5,301,true,AC,1239
C,G5,1,2,562,true,WA,562
D,G4,1,2,131,true,AC,131
A,G3,1,2,1180,true,Abandon,1180
D,G5,1,2,621,true,AC,621
F,G6,1,2,157,true,Abandon,157
D,G6,1,2,840,true,AC,840
D,G4,1,3,325,true,Abandon,440
D,G4,2,3,115,true,Abandon,440
E,G6,1,2,32,true,AC,32
E,G6,1,2,16,true,AC,16
F,G6,1,2,329,true,AC,329
E,G6,1,2,940,true,WA,940
D,G6,1,9,132,true,AC,2137
D,G6,2,9,378,true,AC,2137
D,G6,3,9,128,true,AC,2137
D,G6,4,9,814,true,AC,2137
D,G6,5,9,155,true,AC,2137
D,G6,6,9,327,true,AC,2137
D,G6,7,9,95,true,AC,2137
D,G6,8,9,108,true,AC,2137
C,G6,1,2,372,true,RE,372
D,G6,1,3,91,true,AC,207
D,G6,2,3,116,true,AC,207
C,G6,1,2,848,true,AC,848
E,G4,1,2,731,true,Abandon,731
E,G5,1,2,482,true,Abandon,482
D,G5,1,2,972,true,Abandon,972
D,G5,1,3,3498,true,Abandon,4327
D,G5,2,3,829,true,Abandon,4327
E,G5,1,3,37833,false,AC,245631
E,G5,2,3,207798,false,AC,245631
E,G5,1,2,1228,true,WA,1228
E,G5,1,2,28189,false,WA,28189
E,G5,1,7,405,true,WA,19842
E,G5,2,7,262,true,WA,19842
E,G5,3,7,479,true,WA,19842
E,G5,4,7,432,true,WA,19842
E,G5,5,7,18000,false,WA,19842
E,G5,6,7,264,true,WA,19842
E,G5,1,3,477,true,WA,1218
E,G5,2,3,741,true,WA,1218
E,G5,1,6,601,true,RE,3963
E,G5,2,6,1441,true,RE,3963
E,G5,3,6,239,true,RE,3963
E,G5,4,6,174,true,RE,3963
E,G5,5,6,1508,true,RE,3963
E,G5,1,30,517,true,WA,29758
E,G5,2,30,11,true,WA,29758
E,G5,3,30,217,true,WA,29758
E,G5,4,30,101,true,WA,29758
E,G5,5,30,38,true,WA,29758
E,G5,6,30,88,true,WA,29758
E,G5,7,30,88,true,WA,29758
E,G5,8,30,76,true,WA,29758
E,G5,9,30,75,true,WA,29758
E,G5,10,30,81,true,WA,29758
E,G5,11,30,126,true,WA,29758
E,G5,12,30,59,true,WA,29758
E,G5,13,30,66,true,WA,29758
E,G5,14,30,49,true,WA,29758
E,G5,15,30,74,true,WA,29758
E,G5,16,30,42,true,WA,29758
E,G5,17,30,84,true,WA,29758
E,G5,18,30,40,true,WA,29758
E,G5,19,30,126,true,WA,29758
E,G5,20,30,90,true,WA,29758
E,G5,21,30,75,true,WA,29758
E,G5,22,30,35,true,WA,29758
E,G5,23,30,71,true,WA,29758
E,G5,24,30,34,true,WA,29758
E,G5,25,30,71,true,WA,29758
E,G5,26,30,153,true,WA,29758
E,G5,27,30,26189,false,WA,29758
E,G5,28,30,694,true,WA,29758
E,G5,29,30,388,true,WA,29758
E,G5,1,2,582,true,AC,582
D,G5,1,2,206,true,WA,206
D,G5,1,6,1708,true,AC,5554
D,G5,2,6,2570,true,AC,5554
D,G5,3,6,567,true,AC,5554
D,G5,4,6,366,true,AC,5554
D,G5,5,6,343,true,AC,5554
C,G5,1,2,2682,true,AC,2682
C,G3,1,7,477,true,AC,2415614
C,G3,2,7,336,true,AC,2415614
C,G3,3,7,300,true,AC,2415614
C,G3,4,7,910,true,AC,2415614
C,G3,5,7,152,true,AC,2415614
C,G3,6,7,2413439,false,AC,2415614
B,G3,1,2,224,true,WA,224
C,G6,1,3,180,true,AC,445
C,G6,2,3,265,true,AC,445
D,G6,1,2,526,true,AC,526
C,G6,1,3,224,true,AC,480
C,G6,2,3,256,true,AC,480
C,G6,1,2,1026,true,AC,1026
D,G5,1,6,7131,true,AC,40964
D,G5,2,6,31971,false,AC,40964
D,G5,3,6,259,true,AC,40964
D,G5,4,6,732,true,AC,40964
D,G5,5,6,871,true,AC,40964
D,G5,1,2,56,true,AC,56
E,G5,1,3,138,true,WA,736
E,G5,2,3,598,true,WA,736
D,G5,1,5,663,true,AC,1254
D,G5,2,5,84,true,AC,1254
D,G5,3,5,271,true,AC,1254
D,G5,4,5,236,true,AC,1254
D,G5,1,2,2155,true,WA,2155
D,G5,1,3,4303,true,AC,5540
D,G5,2,3,1237,true,AC,5540
E,G5,1,4,224,true,AC,1334
E,G5,2,4,830,true,AC,1334
E,G5,3,4,280,true,AC,1334
C,G5,1,2,73,true,AC,73
C,G3,1,2,804,true,Abandon,804
D,G5,1,3,88,true,Abandon,565
D,G5,2,3,477,true,Abandon,565
D,G5,1,4,670,true,AC,31122
D,G5,2,4,191,true,AC,31122
D,G5,3,4,30261,false,AC,31122
E,G5,1,2,351,true,WA,351
E,G5,1,2,726,true,RE,726
E,G5,1,2,225,true,Abandon,225
D,G5,1,6,4382583,false,WA,4386807
D,G5,2,6,1388,true,WA,4386807
D,G5,3,6,430,true,WA,4386807
D,G5,4,6,2050,true,WA,4386807
D,G5,5,6,356,true,WA,4386807
F,G5,1,4,9494,true,Abandon,10449
F,G5,2,4,199,true,Abandon,10449
F,G5,3,4,756,true,Abandon,10449
F,G6,1,3,200,true,AC,380
F,G6,2,3,180,true,AC,380
D,G6,1,2,466,true,WA,466
E,G6,1,9,439,true,Abandon,3892001
E,G6,2,9,3889252,false,Abandon,3892001
E,G6,3,9,1072,true,Abandon,3892001
E,G6,4,9,167,true,Abandon,3892001
E,G6,5,9,209,true,Abandon,3892001
E,G6,6,9,609,true,Abandon,3892001
E,G6,7,9,196,true,Abandon,3892001
E,G6,8,9,57,true,Abandon,3892001
D,G6,1,2,195,true,RE,195
D,G6,1,2,120,true,RE,120
C,G6,1,2,259,true,Abandon,259
D,G6,1,4,107,true,WA,445
D,G6,2,4,291,true,WA,445
D,G6,3,4,47,true,WA,445
C,G5,1,7,880,true,AC,84564
C,G5,2,7,82029,false,AC,84564
C,G5,3,7,1060,true,AC,84564
C,G5,4,7,139,true,AC,84564
C,G5,5,7,75,true,AC,84564
C,G5,6,7,381,true,AC,84564
C,G5,1,2,83372,false,AC,83372
D,G5,1,7,411,true,RE,150458
D,G5,2,7,519,true,RE,150458
D,G5,3,7,617,true,RE,150458
D,G5,4,7,917,true,RE,150458
D,G5,5,7,144,true,RE,150458
D,G5,6,7,147850,false,RE,150458
D,G5,1,3,1542,true,Abandon,275378
D,G5,2,3,273836,false,Abandon,275378
C,G5,1,2,207,true,WA,207
C,G5,1,2,96,true,AC,96
D,G5,1,2,518,true,RE,518
D,G5,1,2,420,true,AC,420
C,G5,1,3,267,true,RE,2561
C,G5,2,3,2294,true,RE,2561
C,G5,1,2,1149,true,Abandon,1149
D,G5,1,3,232,true,AC,675
D,G5,2,3,443,true,AC,675
D,G5,1,4,1449,true,Abandon,1924
D,G5,2,4,170,true,Abandon,1924
D,G5,3,4,305,true,Abandon,1924
D,G4,1,2,218,true,Abandon,218
D,G4,1,2,3090,true,AC,3090
C,G4,1,2,739,true,WA,739
C,G4,1,2,457,true,RE,457
C,G4,1,4,478,true,AC,135808
C,G4,2,4,1526,true,AC,135808
C,G4,3,4,133804,false,AC,135808
D,G4,1,2,2139,true,AC,2139
D,G4,1,2,13806,true,Abandon,13806
D,G4,1,2,99,true,RE,99
D,G4,1,2,706,true,Abandon,706
E,G6,1,2,392,true,WA,392
C,G6,1,2,972,true,AC,972
C,G6,1,3,492,true,WA,777
C,G6,2,3,285,true,WA,777
C,G6,1,3,2761,true,WA,168510
C,G6,2,3,165749,false,WA,168510
F,G6,1,2,121,true,Abandon,121
C,G6,1,2,411,true,AC,411
E,G6,1,2,1004,true,WA,1004
E,G6,1,11,561,true,AC,5660
E,G6,2,11,573,true,AC,5660
E,G6,3,11,257,true,AC,5660
E,G6,4,11,1300,true,AC,5660
E,G6,5,11,180,true,AC,5660
E,G6,6,11,166,true,AC,5660
E,G6,7,11,2174,true,AC,5660
E,G6,8,11,81,true,AC,5660
E,G6,9,11,160,true,AC,5660
E,G6,10,11,208,true,AC,5660
C,G6,1,4,735,true,WA,1194
C,G6,2,4,324,true,WA,1194
C,G6,3,4,135,true,WA,1194
C,G6,1,3,1882,true,AC,1995
C,G6,2,3,113,true,AC,1995
D,G6,1,2,593,true,Abandon,593
B,G6,1,2,164,true,WA,164
D,G6,1,2,434,true,WA,434
D,G4,1,2,583,true,AC,583
D,G4,1,3,402,true,AC,499
D,G4,2,3,97,true,AC,499
D,G4,1,3,774,true,WA,2136
D,G4,2,3,1362,true,WA,2136
E,G4,1,2,123,true,RE,123
C,G4,1,2,2864,true,AC,2864
C,G4,1,2,262,true,WA,262
D,G5,1,3,2851,true,WA,3844
D,G5,2,3,993,true,WA,3844
D,G4,1,2,121,true,Abandon,121
D,G4,1,6,325,true,RE,1847
D,G4,2,6,481,true,RE,1847
D,G4,3,6,258,true,RE,1847
D,G4,4,6,562,true,RE,1847
D,G4,5,6,221,true,RE,1847
D,G4,1,2,141,true,RE,141
D,G4,1,3,249,true,AC,386
D,G4,2,3,137,true,AC,386
C,G4,1,4,284,true,WA,847
C,G4,2,4,172,true,WA,847
C,G4,3,4,391,true,WA,847
D,G5,1,4,473,true,AC,38605
D,G5,2,4,4360,true,AC,38605
D,G5,3,4,33772,false,AC,38605
E,G5,1,5,50158,false,Abandon,53417
E,G5,2,5,2675,true,Abandon,53417
E,G5,3,5,285,true,Abandon,53417
E,G5,4,5,299,true,Abandon,53417
C,G5,1,2,109,true,AC,109
C,G5,1,3,4782,true,AC,6011
C,G5,2,3,1229,true,AC,6011
C,G5,1,2,329,true,Abandon,329
E,G6,1,2,57770,false,AC,57770
E,G6,1,2,444,true,RE,444
E,G6,1,4,585,true,WA,3401
E,G6,2,4,184,true,WA,3401
E,G6,3,4,2632,true,WA,3401
E,G6,1,3,372,true,RE,1706
E,G6,2,3,1334,true,RE,1706
E,G6,1,2,125,true,RE,125
E,G6,1,3,781,true,WA,915
E,G6,2,3,134,true,WA,915
C,G6,1,7,741,true,RE,4168
C,G6,2,7,266,true,RE,4168
C,G6,3,7,143,true,RE,4168
C,G6,4,7,184,true,RE,4168
C,G6,5,7,2668,true,RE,4168
C,G6,6,7,166,true,RE,4168
D,G6,1,3,1552,true,WA,1692
D,G6,2,3,140,true,WA,1692
E,G6,1,2,409,true,RE,409
D,G6,1,2,198,true,AC,198
E,G6,1,3,841,true,WA,880
E,G6,2,3,39,true,WA,880
D,G4,1,2,825,true,AC,825
D,G5,1,2,240,true,Abandon,240
C,G5,1,2,174,true,Abandon,174
F,G6,1,2,372,true,AC,372
D,G6,1,3,517,true,WA,4078757
D,G6,2,3,4078240,false,WA,4078757
B,G3,1,4,120,true,WA,464
B,G3,2,4,143,true,WA,464
B,G3,3,4,201,true,WA,464
D,G2,1,2,1104,true,Abandon,1104
C,G3,1,2,645,true,Abandon,645
D,G3,1,2,1589,true,Abandon,1589
C,G3,1,7,176,true,WA,1300
C,G3,2,7,579,true,WA,1300
C,G3,3,7,53,true,WA,1300
C,G3,4,7,244,true,WA,1300
C,G3,5,7,95,true,WA,1300
C,G3,6,7,153,true,WA,1300
C,G3,1,2,92,true,Abandon,92
D,G4,1,3,474,true,RE,802
D,G4,2,3,328,true,RE,802
D,G4,1,3,254,true,WA,540
D,G4,2,3,286,true,WA,540
C,G4,1,3,122,true,AC,433
C,G4,2,3,311,true,AC,433
C,G4,1,2,198,true,RE,198
D,G4,1,3,325,true,Abandon,574
D,G4,2,3,249,true,Abandon,574
C,G4,1,2,465,true,AC,465
C,G4,1,3,54,true,RE,486
C,G4,2,3,432,true,RE,486
C,G4,1,3,708,true,Abandon,941
C,G4,2,3,233,true,Abandon,941
C,G3,1,3,266,true,CE,810
C,G3,2,3,544,true,CE,810
C,G3,1,2,176,true,CE,176
D,G4,1,2,276,true,Abandon,276
C,G4,1,2,110,true,AC,110
D,G4,1,3,351,true,Abandon,2606
D,G4,2,3,2255,true,Abandon,2606
B,G4,1,2,145,true,AC,145
D,G4,1,5,184,true,RE,883
D,G4,2,5,272,true,RE,883
D,G4,3,5,216,true,RE,883
D,G4,4,5,211,true,RE,883
D,G4,1,6,64,true,WA,729
D,G4,2,6,128,true,WA,729
D,G4,3,6,150,true,WA,729
D,G4,4,6,107,true,WA,729
D,G4,5,6,280,true,WA,729
D,G4,1,2,636,true,Abandon,636
B,G4,1,2,68,true,WA,68
B,G4,1,4,142,true,AC,386
B,G4,2,4,43,true,AC,386
B,G4,3,4,201,true,AC,386
D,G3,1,2,6732,true,RE,6732
D,G5,1,2,114,true,AC,114
D,G5,1,3,73,true,RE,3347
D,G5,2,3,3274,true,RE,3347
B,G5,1,4,227,true,AC,509
