difficulty,proficiency_group,first_error,sequence,sequence_length,resolved,n_pairs,proportion_pct
E,G4,TLE,TLE→RE→TLE→TLE→WA,5,false,1,0.05
E,G4,TLE,TLE→TLE→RE→TLE→TLE→WA,6,false,1,0.05
E,G4,TLE,TLE→TLE→TLE→WA→WA,5,false,1,0.05
E,G4,TLE,TLE→TLE→TLE→WA→TLE→CE→CE→WA,8,false,1,0.05
E,G4,TLE,TLE→TLE→RE→RE→RE→WA→WA,7,false,1,0.05
E,G4,TLE,TLE→TLE→WA→WA→TLE,5,false,1,0.05
E,G4,TLE,TLE→TLE→TLE→TLE→TLE→TLE→RE→RE→RE→TLE→TLE,11,false,1,0.05
E,G4,TLE,TLE→RE→CE→RE→RE→TLE,6,false,1,0.05
E,G4,TLE,TLE→TLE→TLE→TLE→TLE→WA,6,false,1,0.05
E,G4,TLE,TLE→TLE→TLE→TLE→WA→WA→WA→WA→WA,9,false,1,0.05
E,G4,TLE,TLE→TLE→RE→RE→WA,5,false,1,0.05
E,G4,TLE,TLE→TLE→TLE→CE→TLE→TLE,6,false,1,0.05
E,G4,TLE,TLE→TLE→TLE→RE→TLE→WA→WA→TLE→TLE→CE→WA→WA→TLE→TLE,14,false,1,0.05
E,G4,TLE,TLE→TLE→TLE→TLE→WA→TLE→WA→WA→WA→WA,10,false,1,0.05
E,G4,TLE,TLE→TLE→WA→WA→TLE→TLE→TLE,7,false,1,0.05
E,G4,TLE,TLE→CE→CE→CE→WA,5,false,1,0.05
E,G4,TLE,TLE→WA→WA→TLE→WA→WA→WA→WA→WA→WA,10,false,1,0.05
E,G4,TLE,TLE→WA→TLE→TLE→RE,5,false,1,0.05
E,G4,TLE,TLE→RE→TLE→WA→WA,5,false,1,0.05
E,G4,TLE,TLE→TLE→RE→WA→RE→RE,6,false,1,0.05
E,G4,TLE,TLE→TLE→CE→WA→WA→TLE→WA,7,false,1,0.05
E,G4,TLE,TLE→CE→WA→WA→WA→WA→WA→TLE→WA→WA,10,false,1,0.05
E,G4,TLE,TLE→TLE→TLE→RE→RE→WA→TLE→RE→WA,9,false,1,0.05
E,G4,TLE,TLE→TLE→TLE→WA→TLE→TLE→TLE→TLE→TLE→TLE→TLE→TLE→WA→TLE→TLE→TLE,16,false,1,0.05
E,G4,WA,WA,1,false,1448,47.84
E,G4,WA,WA→WA,2,false,571,18.86
E,G4,WA,WA→WA→WA,3,false,235,7.76
E,G4,WA,WA→WA→WA→WA,4,false,132,4.36
E,G4,WA,WA→TLE,2,false,101,3.34
E,G4,WA,WA→WA→WA→WA→WA,5,false,71,2.35
E,G4,WA,WA→WA→WA→WA→WA→WA,6,false,29,0.96
E,G4,WA,WA→RE,2,false,28,0.93
E,G4,WA,WA→WA→TLE,3,false,25,0.83
E,G4,WA,WA→TLE→TLE,3,false,24,0.79
E,G4,WA,WA→WA→WA→WA→WA→WA→WA,7,false,16,0.53
E,G4,WA,WA→WA→WA→WA→WA→WA→WA→WA,8,false,14,0.46
E,G4,WA,WA→RE→WA,3,false,12,0.4
E,G4,WA,WA→RE→RE,3,false,12,0.4
E,G4,WA,WA→TLE→TLE→TLE,4,false,10,0.33
E,G4,WA,WA→TLE→WA,3,false,9,0.3
E,G4,WA,WA→CE→WA,3,false,9,0.3
E,G4,WA,WA→CE,2,false,8,0.26
E,G4,WA,WA→WA→RE,3,false,8,0.26
E,G4,WA,WA→TLE→WA→WA,4,false,8,0.26
E,G4,WA,WA→WA→TLE→TLE,4,false,7,0.23
E,G4,WA,WA→WA→WA→WA→WA→WA→WA→WA→WA,9,false,6,0.2
E,G4,WA,WA→RE→TLE,3,false,5,0.17
E,G4,WA,WA→WA→WA→TLE,4,false,5,0.17
E,G4,WA,WA→RE→RE→WA,4,false,5,0.17
E,G4,WA,WA→WA→WA→WA→RE,5,false,4,0.13
E,G4,WA,WA→WA→CE→WA,4,false,4,0.13
E,G4,WA,WA→TLE→TLE→TLE→TLE,5,false,4,0.13
E,G4,WA,WA→WA→WA→WA→TLE,5,false,4,0.13
E,G4,WA,WA→RE→WA→WA,4,false,4,0.13
E,G4,WA,WA→WA→RE→WA,4,false,4,0.13
E,G4,WA,WA→WA→RE→RE,4,false,4,0.13
E,G4,WA,WA→WA→CE→WA→WA,5,false,3,0.1
E,G4,WA,WA→WA→WA→TLE→TLE→TLE,6,false,3,0.1
E,G4,WA,WA→CE→TLE,3,false,3,0.1
E,G4,WA,WA→TLE→WA→TLE,4,false,3,0.1
E,G4,WA,WA→WA→WA→RE→WA,5,false,3,0.1
E,G4,WA,WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA,11,false,3,0.1
E,G4,WA,WA→WA→WA→WA→WA→WA→WA→WA→WA→WA,10,false,3,0.1
E,G4,WA,WA→WA→WA→WA→WA→TLE,6,false,3,0.1
E,G4,WA,WA→WA→WA→RE,4,false,3,0.1
E,G4,WA,WA→WA→WA→TLE→TLE,5,false,3,0.1
E,G4,WA,WA→WA→WA→WA→WA→TLE→TLE,7,false,3,0.1
E,G4,WA,WA→WA→WA→CE→WA,5,false,2,0.07
E,G4,WA,WA→TLE→RE,3,false,2,0.07
E,G4,WA,WA→TLE→TLE→TLE→TLE→TLE→TLE→WA→TLE,9,false,2,0.07
E,G4,WA,WA→WA→RE→WA→WA→WA→WA→WA,8,false,2,0.07
E,G4,WA,WA→TLE→WA→WA→WA,5,false,2,0.07
E,G4,WA,WA→WA→RE→TLE,4,false,2,0.07
E,G4,WA,WA→RE→RE→RE,4,false,2,0.07
E,G4,WA,WA→WA→TLE→WA→TLE,5,false,2,0.07
E,G4,WA,WA→WA→RE→RE→WA,5,false,2,0.07
E,G4,WA,WA→WA→WA→WA→RE→RE→RE→RE→RE,9,false,2,0.07
E,G4,WA,WA→TLE→TLE→TLE→WA,5,false,2,0.07
E,G4,WA,WA→TLE→TLE→WA,4,false,2,0.07
E,G4,WA,WA→WA→TLE→TLE→TLE,5,false,2,0.07
E,G4,WA,WA→WA→WA→WA→CE,5,false,2,0.07
E,G4,WA,WA→WA→TLE→WA→WA,5,false,2,0.07
E,G4,WA,WA→CE→CE→WA→WA,5,false,2,0.07
E,G4,WA,WA→WA→RE→RE→RE,5,false,2,0.07
E,G4,WA,WA→CE→WA→WA→WA→WA,6,false,2,0.07
E,G4,WA,WA→WA→CE,3,false,2,0.07
E,G4,WA,WA→TLE→TLE→WA→WA,5,false,2,0.07
E,G4,WA,WA→WA→WA→RE→RE,5,false,2,0.07
E,G4,WA,WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→RE→WA,12,false,2,0.07
E,G4,WA,WA→RE→RE→RE→WA,5,false,2,0.07
E,G4,WA,WA→WA→WA→WA→RE→RE→RE→WA→TLE,9,false,1,0.03
E,G4,WA,WA→WA→TLE→RE,4,false,1,0.03
E,G4,WA,WA→WA→WA→RE→WA→WA→WA→WA→WA→WA→WA,11,false,1,0.03
E,G4,WA,WA→WA→WA→TLE→WA→TLE,6,false,1,0.03
E,G4,WA,WA→WA→CE→CE,4,false,1,0.03
E,G4,WA,WA→CE→WA→WA→WA,5,false,1,0.03
E,G4,WA,WA→CE→WA→WA→WA→CE,6,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→WA→WA→WA→CE,9,false,1,0.03
E,G4,WA,WA→TLE→RE→TLE→WA→TLE,6,false,1,0.03
E,G4,WA,WA→TLE→CE→CE→CE→RE,6,false,1,0.03
E,G4,WA,WA→WA→WA→WA→TLE→TLE→TLE→WA,8,false,1,0.03
E,G4,WA,WA→CE→TLE→WA→WA→WA,6,false,1,0.03
E,G4,WA,WA→TLE→RE→TLE→TLE,5,false,1,0.03
E,G4,WA,WA→WA→TLE→TLE→WA,5,false,1,0.03
E,G4,WA,WA→RE→RE→RE→CE→WA,6,false,1,0.03
E,G4,WA,WA→TLE→TLE→TLE→WA→WA,6,false,1,0.03
E,G4,WA,WA→RE→WA→WA→TLE,5,false,1,0.03
E,G4,WA,WA→WA→CE→CE→WA→TLE→TLE→TLE→TLE,9,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→WA→CE→WA,8,false,1,0.03
E,G4,WA,WA→RE→RE→RE→RE,5,false,1,0.03
E,G4,WA,WA→WA→WA→WA→CE→WA→WA→WA,8,false,1,0.03
E,G4,WA,WA→RE→WA→WA→WA→RE,6,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→TLE→TLE,12,false,1,0.03
E,G4,WA,WA→WA→CE→CE→WA,5,false,1,0.03
E,G4,WA,WA→RE→RE→RE→RE→WA→WA→WA→WA→WA→RE→RE→WA,13,false,1,0.03
E,G4,WA,WA→RE→WA→TLE→TLE→TLE→TLE,7,false,1,0.03
E,G4,WA,WA→TLE→TLE→WA→TLE,5,false,1,0.03
E,G4,WA,WA→CE→CE,3,false,1,0.03
E,G4,WA,WA→WA→TLE→WA,4,false,1,0.03
E,G4,WA,WA→WA→WA→CE→WA→WA→WA→WA,8,false,1,0.03
E,G4,WA,WA→WA→TLE→TLE→TLE→TLE→TLE→WA→TLE→RE→TLE,11,false,1,0.03
E,G4,WA,WA→WA→WA→CE→WA→CE,6,false,1,0.03
E,G4,WA,WA→TLE→CE→TLE→TLE,5,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→TLE→WA→WA→WA→WA,10,false,1,0.03
E,G4,WA,WA→RE→WA→WA→WA,5,false,1,0.03
E,G4,WA,WA→WA→TLE→WA→WA→TLE,6,false,1,0.03
E,G4,WA,WA→CE→WA→WA,4,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→TLE→WA,7,false,1,0.03
E,G4,WA,WA→WA→WA→TLE→TLE→TLE→WA→WA→WA→WA→TLE→TLE→TLE→TLE→WA→TLE→TLE→WA→WA,19,false,1,0.03
E,G4,WA,WA→WA→WA→TLE→TLE→WA→WA→TLE→TLE→TLE→TLE→TLE,12,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→WA→WA→WA→CE→WA→WA→WA,12,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→WA→TLE,7,false,1,0.03
E,G4,WA,WA→WA→TLE→TLE→CE→TLE→TLE→TLE,8,false,1,0.03
E,G4,WA,WA→RE→RE→CE→RE→WA→WA,7,false,1,0.03
E,G4,WA,WA→RE→TLE→TLE→WA→WA→WA→WA,8,false,1,0.03
E,G4,WA,WA→CE→RE→RE→RE→RE→WA→WA,8,false,1,0.03
E,G4,WA,WA→WA→RE→WA→RE→TLE→TLE→TLE→TLE,9,false,1,0.03
E,G4,WA,WA→TLE→WA→TLE→TLE→WA,6,false,1,0.03
E,G4,WA,WA→WA→RE→RE→RE→RE→RE→RE,8,false,1,0.03
E,G4,WA,WA→TLE→RE→WA,4,false,1,0.03
E,G4,WA,WA→TLE→TLE→TLE→TLE→WA,6,false,1,0.03
E,G4,WA,WA→WA→WA→TLE→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA,15,false,1,0.03
E,G4,WA,WA→TLE→TLE→TLE→WA→WA→TLE→TLE→WA,9,false,1,0.03
E,G4,WA,WA→CE→CE→CE,4,false,1,0.03
E,G4,WA,WA→WA→WA→TLE→WA,5,false,1,0.03
E,G4,WA,WA→CE→WA→WA→TLE→RE,6,false,1,0.03
E,G4,WA,WA→WA→WA→WA→CE→WA→WA,7,false,1,0.03
E,G4,WA,WA→WA→CE→WA→RE→RE→WA→TLE→RE→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→TLE,20,false,1,0.03
E,G4,WA,WA→RE→RE→RE→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA,17,false,1,0.03
E,G4,WA,WA→WA→WA→TLE→TLE→TLE→TLE→RE→TLE→WA→TLE→TLE→WA→TLE→TLE→TLE→WA→WA→WA→WA,20,false,1,0.03
E,G4,WA,WA→WA→RE→RE→TLE→TLE→TLE,7,false,1,0.03
E,G4,WA,WA→TLE→WA→RE→RE→RE→RE,7,false,1,0.03
E,G4,WA,WA→WA→TLE→WA→WA→WA→WA→WA→WA→WA,10,false,1,0.03
E,G4,WA,WA→WA→WA→WA→TLE→TLE→TLE→TLE→TLE,9,false,1,0.03
E,G4,WA,WA→TLE→WA→WA→CE→WA→RE→WA,8,false,1,0.03
E,G4,WA,WA→RE→WA→WA→RE→WA,6,false,1,0.03
E,G4,WA,WA→WA→WA→WA→TLE→CE,6,false,1,0.03
E,G4,WA,WA→RE→TLE→WA,4,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→RE→WA→WA→WA→WA,10,false,1,0.03
E,G4,WA,WA→CE→CE→WA,4,false,1,0.03
E,G4,WA,WA→TLE→RE→TLE,4,false,1,0.03
E,G4,WA,WA→RE→WA→WA→WA→WA→WA,7,false,1,0.03
E,G4,WA,WA→WA→RE→WA→WA,5,false,1,0.03
E,G4,WA,WA→WA→TLE→TLE→WA→WA→WA,7,false,1,0.03
E,G4,WA,WA→WA→TLE→RE→TLE→TLE,6,false,1,0.03
E,G4,WA,WA→TLE→TLE→WA→WA→TLE→WA,7,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA,13,false,1,0.03
E,G4,WA,WA→WA→TLE→TLE→RE→RE→WA,7,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→WA→WA→TLE→WA→WA→WA→WA→WA,13,false,1,0.03
E,G4,WA,WA→TLE→TLE→TLE→WA→WA→CE→WA,8,false,1,0.03
E,G4,WA,WA→RE→RE→RE→TLE→WA→RE→WA,8,false,1,0.03
E,G4,WA,WA→TLE→TLE→RE,4,false,1,0.03
E,G4,WA,WA→RE→WA→WA→RE→TLE,6,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→WA→WA→RE→RE→WA→WA→WA→WA,13,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→WA→CE→WA→WA→WA→WA,11,false,1,0.03
E,G4,WA,WA→WA→WA→CE→CE→WA→WA→WA,8,false,1,0.03
E,G4,WA,WA→WA→RE→RE→RE→RE→RE→RE→RE→WA→CE→TLE→WA→TLE→TLE→WA,16,false,1,0.03
E,G4,WA,WA→RE→RE→RE→WA→RE→TLE→TLE→TLE→WA→WA→TLE→WA→WA→RE→WA→WA→TLE→WA→RE→TLE,21,false,1,0.03
E,G4,WA,WA→WA→WA→WA→CE→RE,6,false,1,0.03
E,G4,WA,WA→WA→RE→RE→RE→RE→CE→RE→RE,9,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→CE→WA→WA→WA,9,false,1,0.03
E,G4,WA,WA→RE→RE→TLE,4,false,1,0.03
E,G4,WA,WA→TLE→WA→TLE→TLE→WA→WA,7,false,1,0.03
E,G4,WA,WA→RE→CE→CE→RE→RE→RE→WA→RE→WA→WA,11,false,1,0.03
E,G4,WA,WA→TLE→TLE→TLE→RE,5,false,1,0.03
E,G4,WA,WA→WA→WA→WA→CE→WA,6,false,1,0.03
E,G4,WA,WA→RE→RE→WA→WA→WA,6,false,1,0.03
E,G4,WA,WA→WA→TLE→TLE→TLE→TLE→RE→WA,8,false,1,0.03
E,G4,WA,WA→WA→WA→TLE→TLE→TLE→WA→WA→WA→WA,10,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA,16,false,1,0.03
E,G4,WA,WA→WA→WA→RE→WA→RE→RE→WA→WA→WA,10,false,1,0.03
E,G4,WA,WA→TLE→TLE→RE→WA→TLE→TLE→TLE→TLE,9,false,1,0.03
E,G4,WA,WA→WA→WA→TLE→WA→WA,6,false,1,0.03
E,G4,WA,WA→CE→WA→WA→WA→WA→WA,7,false,1,0.03
E,G4,WA,WA→WA→TLE→TLE→TLE→RE→RE→TLE→TLE,9,false,1,0.03
E,G4,WA,WA→RE→WA→WA→RE→WA→WA,7,false,1,0.03
E,G4,WA,WA→WA→WA→TLE→TLE→TLE→TLE→TLE,8,false,1,0.03
E,G4,WA,WA→WA→WA→RE→WA→WA→RE→RE→TLE→WA→WA→WA→WA→TLE→TLE→TLE,16,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA,20,false,1,0.03
E,G4,WA,WA→WA→TLE→TLE→TLE→TLE,6,false,1,0.03
E,G4,WA,WA→WA→RE→TLE→TLE→RE→RE→WA,8,false,1,0.03
E,G4,WA,WA→TLE→TLE→RE→TLE→TLE→TLE,7,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→CE→CE→WA,8,false,1,0.03
E,G4,WA,WA→TLE→TLE→WA→RE→RE,6,false,1,0.03
E,G4,WA,WA→RE→RE→WA→CE→RE,6,false,1,0.03
E,G4,WA,WA→TLE→TLE→RE→WA,5,false,1,0.03
E,G4,WA,WA→TLE→WA→WA→WA→WA,6,false,1,0.03
E,G4,WA,WA→WA→TLE→WA→TLE→TLE,6,false,1,0.03
E,G4,WA,WA→TLE→WA→WA→WA→WA→WA,7,false,1,0.03
E,G4,WA,WA→WA→WA→WA→WA→WA→WA→RE,8,false,1,0.03
E,G4,WA,WA→TLE→TLE→RE→RE,5,false,1,0.03
E,G4,WA,WA→WA→TLE→WA→WA→WA,6,false,1,0.03
E,G5,CE,CE→AC,2,true,214,22.91
E,G5,CE,CE,1,false,78,8.35
E,G5,CE,CE→WA→AC,3,true,65,6.96
E,G5,CE,CE→WA,2,false,47,5.03
E,G5,CE,CE→WA→WA→AC,4,true,34,3.64
E,G5,CE,CE→CE→AC,3,true,31,3.32
E,G5,CE,CE→WA→WA,3,false,20,2.14
E,G5,CE,CE→RE,2,false,20,2.14
E,G5,CE,CE→TLE,2,false,19,2.03
E,G5,CE,CE→WA→WA→WA→AC,5,true,16,1.71
E,G5,CE,CE→CE,2,false,14,1.5
E,G5,CE,CE→CE→WA,3,false,12,1.28
E,G5,CE,CE→CE→CE→AC,4,true,11,1.18
E,G5,CE,CE→CE→WA→AC,4,true,11,1.18
E,G5,CE,CE→RE→AC,3,true,10,1.07
E,G5,CE,CE→TLE→AC,3,true,8,0.86
E,G5,CE,CE→CE→WA→WA→AC,5,true,7,0.75
E,G5,CE,CE→WA→WA→WA→WA,5,false,7,0.75
E,G5,CE,CE→WA→WA→WA→WA→AC,6,true,6,0.64
E,G5,CE,CE→RE→RE,3,false,6,0.64
E,G5,CE,CE→RE→WA→AC,4,true,6,0.64
E,G5,CE,CE→WA→WA→WA,4,false,6,0.64
E,G5,CE,CE→CE→CE→CE→AC,5,true,5,0.54
E,G5,CE,CE→TLE→TLE,3,false,5,0.54
E,G5,CE,CE→WA→TLE,3,false,5,0.54
E,G5,CE,CE→RE→RE→RE→AC,5,true,4,0.43
E,G5,CE,CE→WA→WA→WA→WA→WA→WA→WA→WA→WA→AC,11,true,4,0.43
E,G5,CE,CE→CE→CE→WA→AC,5,true,4,0.43
E,G5,CE,CE→CE→WA→WA,4,false,4,0.43
E,G5,CE,CE→CE→WA→WA→WA→AC,6,true,4,0.43
E,G5,CE,CE→WA→WA→CE→AC,5,true,4,0.43
E,G5,CE,CE→RE→RE→RE,4,false,4,0.43
E,G5,CE,CE→RE→CE→AC,4,true,4,0.43
E,G5,CE,CE→RE→RE→AC,4,true,3,0.32
E,G5,CE,CE→CE→CE→CE→CE→CE→WA→AC,8,true,3,0.32
E,G5,CE,CE→CE→RE→AC,4,true,3,0.32
E,G5,CE,CE→WA→TLE→AC,4,true,3,0.32
E,G5,CE,CE→TLE→TLE→AC,4,true,3,0.32
E,G5,CE,CE→CE→TLE→AC,4,true,3,0.32
E,G5,CE,CE→WA→WA→WA→WA→WA→WA→WA→AC,9,true,3,0.32
E,G5,CE,CE→WA→WA→WA→WA→WA→AC,7,true,2,0.21
E,G5,CE,CE→CE→TLE,3,false,2,0.21
E,G5,CE,CE→WA→WA→TLE,4,false,2,0.21
E,G5,CE,CE→CE→WA→WA→WA,5,false,2,0.21
E,G5,CE,CE→CE→CE→RE→AC,5,true,2,0.21
E,G5,CE,CE→CE→CE→CE→CE→CE→AC,7,true,2,0.21
E,G5,CE,CE→WA→WA→WA→WA→WA,6,false,2,0.21
E,G5,CE,CE→CE→WA→WA→WA→WA→AC,7,true,2,0.21
E,G5,CE,CE→RE→WA→WA→WA→WA→WA→WA→AC,9,true,2,0.21
E,G5,CE,CE→CE→CE→CE→CE→AC,6,true,2,0.21
E,G5,CE,CE→WA→CE→WA→WA→WA→WA→WA→AC,9,true,2,0.21
E,G5,CE,CE→TLE→WA→WA,4,false,2,0.21
E,G5,CE,CE→WA→CE→AC,4,true,2,0.21
E,G5,CE,CE→CE→CE→WA→WA→WA→AC,7,true,2,0.21
E,G5,CE,CE→CE→CE→WA→WA→AC,6,true,2,0.21
E,G5,CE,CE→RE→WA→WA→AC,5,true,2,0.21
E,G5,CE,CE→CE→TLE→TLE→TLE,5,false,2,0.21
E,G5,CE,CE→TLE→TLE→WA,4,false,2,0.21
E,G5,CE,CE→CE→RE→RE→RE→RE→AC,7,true,2,0.21
E,G5,CE,CE→CE→CE→RE,4,false,2,0.21
E,G5,CE,CE→WA→WA→WA→WA→WA→WA→AC,8,true,2,0.21
E,G5,CE,CE→WA→CE→WA→AC,5,true,2,0.21
E,G5,CE,CE→CE→CE→WA→WA→WA,6,false,2,0.21
E,G5,CE,CE→WA→TLE→TLE→WA→AC,6,true,2,0.21
E,G5,CE,CE→TLE→WA,3,false,2,0.21
E,G5,CE,CE→Other→AC,3,true,1,0.11
E,G5,CE,CE→WA→WA→TLE→WA→WA,6,false,1,0.11
E,G5,CE,CE→CE→CE→WA→WA→RE→RE→CE→RE→AC,10,true,1,0.11
E,G5,CE,CE→WA→WA→TLE→TLE→WA→WA→WA→AC,9,true,1,0.11
E,G5,CE,CE→TLE→TLE→RE→AC,5,true,1,0.11
E,G5,CE,CE→CE→WA→WA→WA→CE→WA→WA→WA→WA→AC,11,true,1,0.11
E,G5,CE,CE→TLE→CE→AC,4,true,1,0.11
E,G5,CE,CE→WA→RE→WA→AC,5,true,1,0.11
E,G5,CE,CE→WA→WA→WA→CE→WA→WA→WA→WA→WA→WA→WA→WA→AC,14,true,1,0.11
E,G5,CE,CE→RE→RE→RE→RE→WA→WA→WA→TLE→TLE→TLE,11,false,1,0.11
E,G5,CE,CE→WA→WA→WA→WA→CE→RE→RE→TLE→TLE→TLE→TLE→TLE→TLE→TLE→TLE→CE→CE→TLE→TLE→TLE→WA→AC,23,true,1,0.11
E,G5,CE,CE→RE→CE,3,false,1,0.11
E,G5,CE,CE→CE→WA→RE→WA→AC,6,true,1,0.11
E,G5,CE,CE→CE→CE→CE→CE→CE→CE→CE→AC,9,true,1,0.11
E,G5,CE,CE→CE→CE→CE→TLE→CE→RE→CE→RE→WA,10,false,1,0.11
E,G5,CE,CE→CE→RE→RE→WA→WA→RE→RE→RE→AC,10,true,1,0.11
E,G5,CE,CE→CE→CE→WA→CE→AC,6,true,1,0.11
E,G5,CE,CE→WA→WA→WA→WA→WA→WA→WA,8,false,1,0.11
E,G5,CE,CE→CE→CE→WA→WA→WA→WA→CE→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→CE→WA→AC,23,true,1,0.11
E,G5,CE,CE→CE→CE→WA→RE→RE→WA→WA→AC,9,true,1,0.11
E,G5,CE,CE→WA→WA→WA→WA→WA→TLE→AC,8,true,1,0.11
E,G5,CE,CE→WA→RE→RE→AC,5,true,1,0.11
E,G5,CE,CE→TLE→WA→AC,4,true,1,0.11
E,G5,CE,CE→TLE→RE→RE→CE→TLE→TLE→AC,8,true,1,0.11
E,G5,CE,CE→WA→RE→RE→RE→RE→WA→WA→WA→WA→WA→WA→WA→WA→AC,15,true,1,0.11
E,G5,CE,CE→CE→WA→WA→RE,5,false,1,0.11
E,G5,CE,CE→CE→WA→WA→WA→RE→RE→WA→AC,9,true,1,0.11
E,G5,CE,CE→CE→RE→TLE→TLE→TLE,6,false,1,0.11
E,G5,CE,CE→RE→RE→WA→RE→RE→WA→AC,8,true,1,0.11
E,G5,CE,CE→CE→WA→CE→CE→CE→WA→AC,8,true,1,0.11
E,G5,CE,CE→CE→CE→CE→CE→WA,6,false,1,0.11
E,G5,CE,CE→CE→WA→WA→WA→WA→CE→RE,8,false,1,0.11
E,G5,CE,CE→WA→RE→WA→WA→WA→WA,7,false,1,0.11
E,G5,CE,CE→RE→TLE,3,false,1,0.11
E,G5,CE,CE→TLE→CE→WA→CE→WA→WA→WA,8,false,1,0.11
E,G5,CE,CE→CE→CE→TLE→TLE,5,false,1,0.11
E,G5,CE,CE→RE→RE→RE→CE→AC,6,true,1,0.11
E,G5,CE,CE→WA→TLE→TLE,4,false,1,0.11
E,G5,CE,CE→CE→WA→WA→WA→WA→WA,7,false,1,0.11
E,G5,CE,CE→RE→WA→WA→WA→TLE→TLE→CE→AC,9,true,1,0.11
E,G5,CE,CE→WA→TLE→WA→WA,5,false,1,0.11
E,G5,CE,CE→WA→TLE→WA→AC,5,true,1,0.11
E,G5,CE,CE→CE→CE→WA→WA,5,false,1,0.11
E,G5,CE,CE→CE→CE→CE→CE→RE→RE→RE→RE→RE→RE→RE→RE→RE→RE→RE→RE→AC,18,true,1,0.11
E,G5,CE,CE→WA→RE→CE→WA→TLE,6,false,1,0.11
E,G5,CE,CE→RE→RE→RE→RE→AC,6,true,1,0.11
E,G5,CE,CE→RE→RE→CE→AC,5,true,1,0.11
E,G5,CE,CE→RE→TLE→WA→TLE→TLE→TLE→TLE→AC,9,true,1,0.11
E,G5,CE,CE→WA→WA→WA→TLE→TLE→RE→WA→WA→WA→AC,11,true,1,0.11
E,G5,CE,CE→CE→TLE→TLE→RE→AC,6,true,1,0.11
E,G5,CE,CE→CE→WA→CE→WA→CE→WA→WA,8,false,1,0.11
E,G5,CE,CE→WA→WA→WA→WA→WA→WA→CE→WA→WA→CE→WA,12,false,1,0.11
E,G5,CE,CE→WA→WA→WA→WA→WA→TLE→TLE→TLE→TLE→TLE→WA→WA→RE→RE→RE→RE→RE→RE→RE→RE→AC,22,true,1,0.11
E,G5,CE,CE→CE→TLE→WA→WA→WA→AC,7,true,1,0.11
E,G5,CE,CE→CE→CE→RE→RE→AC,6,true,1,0.11
E,G5,CE,CE→CE→RE→CE→CE→CE→AC,7,true,1,0.11
E,G5,CE,CE→WA→CE→WA→WA→WA→AC,7,true,1,0.11
E,G5,CE,CE→RE→RE→CE→CE→CE→CE→AC,8,true,1,0.11
E,G5,CE,CE→CE→CE→CE→TLE→CE→CE→TLE→WA→CE→TLE→RE→WA→WA→RE→TLE→TLE→TLE→TLE→WA→TLE→CE→AC,23,true,1,0.11
E,G5,CE,CE→CE→RE→RE→RE→WA→WA→AC,8,true,1,0.11
E,G5,CE,CE→RE→RE→RE→WA→AC,6,true,1,0.11
E,G5,CE,CE→WA→RE→WA→WA→AC,6,true,1,0.11
E,G5,CE,CE→WA→CE→CE→CE→CE→AC,7,true,1,0.11
E,G5,CE,CE→CE→TLE→RE→TLE→WA→WA→RE→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→AC,24,true,1,0.11
E,G5,CE,CE→CE→WA→WA→WA→WA→WA→WA→WA→WA→AC,11,true,1,0.11
E,G5,CE,CE→CE→CE→TLE→CE→CE→CE→CE→WA→TLE→CE→TLE→WA→WA→WA→CE→WA→WA,18,false,1,0.11
E,G5,CE,CE→TLE→CE→TLE→TLE→AC,6,true,1,0.11
E,G5,CE,CE→RE→RE→WA→WA→WA→WA,7,false,1,0.11
E,G5,CE,CE→WA→RE,3,false,1,0.11
E,G5,CE,CE→WA→RE→RE→WA→WA→WA→RE→RE→AC,10,true,1,0.11
